rc13,rc13desc,year,age_grp_mother,sex,count
17,Nelson Region,2009,35–39,Male,54
17,Nelson Region,2009,40–44,Female,9
17,Nelson Region,2009,40–44,Male,21
17,Nelson Region,2010,15–19,Female,15
17,Nelson Region,2010,15–19,Male,18
17,Nelson Region,2010,20–24,Female,63
17,Nelson Region,2010,20–24,Male,60
17,Nelson Region,2010,25–29,Female,75
17,Nelson Region,2010,25–29,Male,54
17,Nelson Region,2010,30–34,Female,87
17,Nelson Region,2010,30–34,Male,99
17,Nelson Region,2010,35–39,Female,60
17,Nelson Region,2010,35–39,Male,57
17,Nelson Region,2010,40–44,Female,15
17,Nelson Region,2010,40–44,Male,9
17,Nelson Region,2010,45–49,Female,0
17,Nelson Region,2011,15–19,Female,15
17,Nelson Region,2011,15–19,Male,18
17,Nelson Region,2011,20–24,Female,51
17,Nelson Region,2011,20–24,Male,60
17,Nelson Region,2011,25–29,Female,57
17,Nelson Region,2011,25–29,Male,90
17,Nelson Region,2011,30–34,Female,72
17,Nelson Region,2011,30–34,Male,84
17,Nelson Region,2011,35–39,Female,54
17,Nelson Region,2011,35–39,Male,57
17,Nelson Region,2011,40–44,Female,9
17,Nelson Region,2011,40–44,Male,12
17,Nelson Region,2011,45–49,Male,3
17,Nelson Region,2012,15–19,Female,15
17,Nelson Region,2012,15–19,Male,15
17,Nelson Region,2012,20–24,Female,48
17,Nelson Region,2012,20–24,Male,72
17,Nelson Region,2012,25–29,Female,66
17,Nelson Region,2012,25–29,Male,69
17,Nelson Region,2012,30–34,Female,78
17,Nelson Region,2012,30–34,Male,93
17,Nelson Region,2012,35–39,Female,51
17,Nelson Region,2012,35–39,Male,63
17,Nelson Region,2012,40–44,Female,12
17,Nelson Region,2012,40–44,Male,9
17,Nelson Region,2012,45–49,Female,0
17,Nelson Region,2012,45–49,Male,0
17,Nelson Region,2013,15–19,Female,12
17,Nelson Region,2013,15–19,Male,15
17,Nelson Region,2013,20–24,Female,45
17,Nelson Region,2013,20–24,Male,51
17,Nelson Region,2013,25–29,Female,60
17,Nelson Region,2013,25–29,Male,63
17,Nelson Region,2013,30–34,Female,78
17,Nelson Region,2013,30–34,Male,81
17,Nelson Region,2013,35–39,Female,48
17,Nelson Region,2013,35–39,Male,60
17,Nelson Region,2013,40–44,Female,12
17,Nelson Region,2013,40–44,Male,12
17,Nelson Region,2013,45–49,Female,3
17,Nelson Region,2014,15–19,Female,9
17,Nelson Region,2014,15–19,Male,18
17,Nelson Region,2014,20–24,Female,51
17,Nelson Region,2014,20–24,Male,48
17,Nelson Region,2014,25–29,Female,69
17,Nelson Region,2014,25–29,Male,81
17,Nelson Region,2014,30–34,Female,78
17,Nelson Region,2014,30–34,Male,54
17,Nelson Region,2014,35–39,Female,54
17,Nelson Region,2014,35–39,Male,48
17,Nelson Region,2014,40–44,Female,12
17,Nelson Region,2014,40–44,Male,18
17,Nelson Region,2014,45–49,Female,3
17,Nelson Region,2015,15–19,Female,15
17,Nelson Region,2015,15–19,Male,15
17,Nelson Region,2015,20–24,Female,33
17,Nelson Region,2015,20–24,Male,57
17,Nelson Region,2015,25–29,Female,63
17,Nelson Region,2015,25–29,Male,75
17,Nelson Region,2015,30–34,Female,78
17,Nelson Region,2015,30–34,Male,75
17,Nelson Region,2015,35–39,Female,57
17,Nelson Region,2015,35–39,Male,51
17,Nelson Region,2015,40–44,Female,9
17,Nelson Region,2015,40–44,Male,12
17,Nelson Region,2015,45–49,Female,3
17,Nelson Region,2015,45–49,Male,0
17,Nelson Region,2016,15–19,Female,12
17,Nelson Region,2016,15–19,Male,12
17,Nelson Region,2016,20–24,Female,36
17,Nelson Region,2016,20–24,Male,54
17,Nelson Region,2016,25–29,Female,81
17,Nelson Region,2016,25–29,Male,63
17,Nelson Region,2016,30–34,Female,72
17,Nelson Region,2016,30–34,Male,87
17,Nelson Region,2016,35–39,Female,51
17,Nelson Region,2016,35–39,Male,54
17,Nelson Region,2016,40–44,Female,18
17,Nelson Region,2016,40–44,Male,9
17,Nelson Region,2016,45–49,Male,0
18,Marlborough Region,1997,15–19,Female,18
18,Marlborough Region,1997,15–19,Male,18
18,Marlborough Region,1997,20–24,Female,42
18,Marlborough Region,1997,20–24,Male,48
18,Marlborough Region,1997,25–29,Female,84
18,Marlborough Region,1997,25–29,Male,75
18,Marlborough Region,1997,30–34,Female,66
18,Marlborough Region,1997,30–34,Male,72
18,Marlborough Region,1997,35–39,Female,27
18,Marlborough Region,1997,35–39,Male,24
18,Marlborough Region,1997,40–44,Female,3
18,Marlborough Region,1997,40–44,Male,6
18,Marlborough Region,1997,45–49,Male,0
18,Marlborough Region,1998,15–19,Female,9
18,Marlborough Region,1998,15–19,Male,15
18,Marlborough Region,1998,20–24,Female,48
18,Marlborough Region,1998,20–24,Male,48
18,Marlborough Region,1998,25–29,Female,75
18,Marlborough Region,1998,25–29,Male,78
18,Marlborough Region,1998,30–34,Female,75
18,Marlborough Region,1998,30–34,Male,72
18,Marlborough Region,1998,35–39,Female,39
18,Marlborough Region,1998,35–39,Male,27
18,Marlborough Region,1998,40–44,Female,9
18,Marlborough Region,1998,40–44,Male,3
18,Marlborough Region,1999,15–19,Female,15
18,Marlborough Region,1999,15–19,Male,12
18,Marlborough Region,1999,20–24,Female,30
18,Marlborough Region,1999,20–24,Male,42
18,Marlborough Region,1999,25–29,Female,60
18,Marlborough Region,1999,25–29,Male,57
18,Marlborough Region,1999,30–34,Female,72
18,Marlborough Region,1999,30–34,Male,78
18,Marlborough Region,1999,35–39,Female,30
18,Marlborough Region,1999,35–39,Male,42
18,Marlborough Region,1999,40–44,Female,3
18,Marlborough Region,1999,40–44,Male,6
18,Marlborough Region,2000,15–19,Female,15
18,Marlborough Region,2000,15–19,Male,12
18,Marlborough Region,2000,20–24,Female,39
18,Marlborough Region,2000,20–24,Male,48
18,Marlborough Region,2000,25–29,Female,57
18,Marlborough Region,2000,25–29,Male,87
18,Marlborough Region,2000,30–34,Female,60
18,Marlborough Region,2000,30–34,Male,90
18,Marlborough Region,2000,35–39,Female,27
18,Marlborough Region,2000,35–39,Male,45
18,Marlborough Region,2000,40–44,Female,6
18,Marlborough Region,2000,40–44,Male,12
18,Marlborough Region,2001,15–19,Female,15
18,Marlborough Region,2001,15–19,Male,15
18,Marlborough Region,2001,20–24,Female,36
18,Marlborough Region,2001,20–24,Male,39
18,Marlborough Region,2001,25–29,Female,69
18,Marlborough Region,2001,25–29,Male,60
18,Marlborough Region,2001,30–34,Female,72
18,Marlborough Region,2001,30–34,Male,66
18,Marlborough Region,2001,35–39,Female,42
18,Marlborough Region,2001,35–39,Male,36
18,Marlborough Region,2001,40–44,Female,3
18,Marlborough Region,2001,40–44,Male,3
18,Marlborough Region,2002,15–19,Female,15
18,Marlborough Region,2002,15–19,Male,12
18,Marlborough Region,2002,20–24,Female,36
18,Marlborough Region,2002,20–24,Male,39
18,Marlborough Region,2002,25–29,Female,54
18,Marlborough Region,2002,25–29,Male,66
18,Marlborough Region,2002,30–34,Female,51
18,Marlborough Region,2002,30–34,Male,60
18,Marlborough Region,2002,35–39,Female,33
18,Marlborough Region,2002,35–39,Male,33
18,Marlborough Region,2002,40–44,Female,6
18,Marlborough Region,2002,40–44,Male,3
18,Marlborough Region,2002,45–49,Male,0
18,Marlborough Region,2003,15–19,Female,18
18,Marlborough Region,2003,15–19,Male,21
18,Marlborough Region,2003,20–24,Female,45
18,Marlborough Region,2003,20–24,Male,30
18,Marlborough Region,2003,25–29,Female,54
18,Marlborough Region,2003,25–29,Male,63
18,Marlborough Region,2003,30–34,Female,69
18,Marlborough Region,2003,30–34,Male,81
18,Marlborough Region,2003,35–39,Female,30
18,Marlborough Region,2003,35–39,Male,30
18,Marlborough Region,2003,40–44,Female,6
18,Marlborough Region,2003,40–44,Male,3
18,Marlborough Region,2003,45–49,Male,0
18,Marlborough Region,2004,15–19,Female,6
18,Marlborough Region,2004,15–19,Male,15
18,Marlborough Region,2004,20–24,Female,39
18,Marlborough Region,2004,20–24,Male,51
18,Marlborough Region,2004,25–29,Female,57
18,Marlborough Region,2004,25–29,Male,81
18,Marlborough Region,2004,30–34,Female,60
18,Marlborough Region,2004,30–34,Male,78
18,Marlborough Region,2004,35–39,Female,39
18,Marlborough Region,2004,35–39,Male,39
18,Marlborough Region,2004,40–44,Female,3
18,Marlborough Region,2004,40–44,Male,6
18,Marlborough Region,2005,15–19,Female,18
18,Marlborough Region,2005,15–19,Male,18
18,Marlborough Region,2005,20–24,Female,36
18,Marlborough Region,2005,20–24,Male,39
18,Marlborough Region,2005,25–29,Female,51
18,Marlborough Region,2005,25–29,Male,42
18,Marlborough Region,2005,30–34,Female,84
18,Marlborough Region,2005,30–34,Male,72
18,Marlborough Region,2005,35–39,Female,36
18,Marlborough Region,2005,35–39,Male,45
18,Marlborough Region,2005,40–44,Female,3
18,Marlborough Region,2005,40–44,Male,9
18,Marlborough Region,2006,15–19,Female,27
18,Marlborough Region,2006,15–19,Male,24
18,Marlborough Region,2006,20–24,Female,39
18,Marlborough Region,2006,20–24,Male,39
18,Marlborough Region,2006,25–29,Female,54
18,Marlborough Region,2006,25–29,Male,63
18,Marlborough Region,2006,30–34,Female,72
18,Marlborough Region,2006,30–34,Male,81
18,Marlborough Region,2006,35–39,Female,36
18,Marlborough Region,2006,35–39,Male,42
18,Marlborough Region,2006,40–44,Female,6
18,Marlborough Region,2006,40–44,Male,6
18,Marlborough Region,2006,45–49,Male,0
18,Marlborough Region,2007,15–19,Female,15
18,Marlborough Region,2007,15–19,Male,15
18,Marlborough Region,2007,20–24,Female,42
18,Marlborough Region,2007,20–24,Male,33
18,Marlborough Region,2007,25–29,Female,51
18,Marlborough Region,2007,25–29,Male,60
18,Marlborough Region,2007,30–34,Female,78
18,Marlborough Region,2007,30–34,Male,90
18,Marlborough Region,2007,35–39,Female,27
18,Marlborough Region,2007,35–39,Male,57
18,Marlborough Region,2007,40–44,Female,3
18,Marlborough Region,2007,40–44,Male,12
18,Marlborough Region,2007,45–49,Male,0
18,Marlborough Region,2008,15–19,Female,12
18,Marlborough Region,2008,15–19,Male,21
18,Marlborough Region,2008,20–24,Female,45
18,Marlborough Region,2008,20–24,Male,39
18,Marlborough Region,2008,25–29,Female,87
18,Marlborough Region,2008,25–29,Male,75
18,Marlborough Region,2008,30–34,Female,87
18,Marlborough Region,2008,30–34,Male,84
18,Marlborough Region,2008,35–39,Female,45
18,Marlborough Region,2008,35–39,Male,42
18,Marlborough Region,2008,40–44,Female,9
18,Marlborough Region,2008,40–44,Male,9
18,Marlborough Region,2008,45–49,Male,0
18,Marlborough Region,2009,15–19,Female,24
18,Marlborough Region,2009,15–19,Male,21
18,Marlborough Region,2009,20–24,Female,54
18,Marlborough Region,2009,20–24,Male,39
18,Marlborough Region,2009,25–29,Female,60
18,Marlborough Region,2009,25–29,Male,99
18,Marlborough Region,2009,30–34,Female,90
18,Marlborough Region,2009,30–34,Male,69
18,Marlborough Region,2009,35–39,Female,42
18,Marlborough Region,2009,35–39,Male,48
18,Marlborough Region,2009,40–44,Female,12
18,Marlborough Region,2009,40–44,Male,3
18,Marlborough Region,2009,45–49,Male,3
18,Marlborough Region,2010,15–19,Female,18
18,Marlborough Region,2010,15–19,Male,12
18,Marlborough Region,2010,20–24,Female,48
18,Marlborough Region,2010,20–24,Male,45
18,Marlborough Region,2010,25–29,Female,84
18,Marlborough Region,2010,25–29,Male,78
18,Marlborough Region,2010,30–34,Female,81
18,Marlborough Region,2010,30–34,Male,69
18,Marlborough Region,2010,35–39,Female,45
18,Marlborough Region,2010,35–39,Male,63
18,Marlborough Region,2010,40–44,Female,12
18,Marlborough Region,2010,40–44,Male,12
18,Marlborough Region,2010,45–49,Female,0
18,Marlborough Region,2011,15–19,Female,18
18,Marlborough Region,2011,15–19,Male,18
18,Marlborough Region,2011,20–24,Female,39
18,Marlborough Region,2011,20–24,Male,45
18,Marlborough Region,2011,25–29,Female,69
18,Marlborough Region,2011,25–29,Male,78
18,Marlborough Region,2011,30–34,Female,84
18,Marlborough Region,2011,30–34,Male,90
18,Marlborough Region,2011,35–39,Female,48
18,Marlborough Region,2011,35–39,Male,51
18,Marlborough Region,2011,40–44,Female,3
18,Marlborough Region,2011,40–44,Male,12
18,Marlborough Region,2012,15–19,Female,15
18,Marlborough Region,2012,15–19,Male,15
18,Marlborough Region,2012,20–24,Female,42
18,Marlborough Region,2012,20–24,Male,60
18,Marlborough Region,2012,25–29,Female,72
18,Marlborough Region,2012,25–29,Male,66
18,Marlborough Region,2012,30–34,Female,81
18,Marlborough Region,2012,30–34,Male,69
18,Marlborough Region,2012,35–39,Female,45
18,Marlborough Region,2012,35–39,Male,57
18,Marlborough Region,2012,40–44,Female,6
18,Marlborough Region,2012,40–44,Male,3
18,Marlborough Region,2012,45–49,Male,3
18,Marlborough Region,2013,15–19,Female,15
18,Marlborough Region,2013,15–19,Male,12
18,Marlborough Region,2013,20–24,Female,42
18,Marlborough Region,2013,20–24,Male,36
18,Marlborough Region,2013,25–29,Female,72
18,Marlborough Region,2013,25–29,Male,66
18,Marlborough Region,2013,30–34,Female,90
18,Marlborough Region,2013,30–34,Male,66
18,Marlborough Region,2013,35–39,Female,45
18,Marlborough Region,2013,35–39,Male,27
18,Marlborough Region,2013,40–44,Female,6
18,Marlborough Region,2013,40–44,Male,9
18,Marlborough Region,2013,45–49,Female,0
18,Marlborough Region,2014,15–19,Female,12
18,Marlborough Region,2014,15–19,Male,18
18,Marlborough Region,2014,20–24,Female,48
18,Marlborough Region,2014,20–24,Male,42
18,Marlborough Region,2014,25–29,Female,60
18,Marlborough Region,2014,25–29,Male,66
18,Marlborough Region,2014,30–34,Female,93
18,Marlborough Region,2014,30–34,Male,63
18,Marlborough Region,2014,35–39,Female,39
18,Marlborough Region,2014,35–39,Male,48
18,Marlborough Region,2014,40–44,Female,18
18,Marlborough Region,2014,40–44,Male,12
18,Marlborough Region,2015,15–19,Female,6
18,Marlborough Region,2015,15–19,Male,18
18,Marlborough Region,2015,20–24,Female,36
18,Marlborough Region,2015,20–24,Male,57
18,Marlborough Region,2015,25–29,Female,72
18,Marlborough Region,2015,25–29,Male,84
18,Marlborough Region,2015,30–34,Female,63
18,Marlborough Region,2015,30–34,Male,63
18,Marlborough Region,2015,35–39,Female,30
18,Marlborough Region,2015,35–39,Male,48
18,Marlborough Region,2015,40–44,Female,12
18,Marlborough Region,2015,40–44,Male,9
18,Marlborough Region,2015,45–49,Male,0
18,Marlborough Region,2016,15–19,Female,12
18,Marlborough Region,2016,15–19,Male,18
18,Marlborough Region,2016,20–24,Female,42
18,Marlborough Region,2016,20–24,Male,45
18,Marlborough Region,2016,25–29,Female,69
18,Marlborough Region,2016,25–29,Male,60
18,Marlborough Region,2016,30–34,Female,69
18,Marlborough Region,2016,30–34,Male,75
18,Marlborough Region,2016,35–39,Female,36
18,Marlborough Region,2016,35–39,Male,42
18,Marlborough Region,2016,40–44,Female,9
18,Marlborough Region,2016,40–44,Male,9
99,Area Outside Region,1997,20–24,Female,0
99,Area Outside Region,1997,20–24,Male,3
99,Area Outside Region,1997,25–29,Female,0
99,Area Outside Region,1997,25–29,Male,3
99,Area Outside Region,1997,30–34,Male,0
99,Area Outside Region,1997,35–39,Male,0
99,Area Outside Region,1998,15–19,Male,3
99,Area Outside Region,1998,20–24,Female,3
99,Area Outside Region,1998,20–24,Male,3
99,Area Outside Region,1998,25–29,Female,3
99,Area Outside Region,1998,25–29,Male,3
99,Area Outside Region,1998,30–34,Male,3
99,Area Outside Region,1998,35–39,Female,0
99,Area Outside Region,1998,35–39,Male,3
99,Area Outside Region,1999,15–19,Male,3
99,Area Outside Region,1999,20–24,Female,0
99,Area Outside Region,1999,20–24,Male,3
99,Area Outside Region,1999,25–29,Female,0
99,Area Outside Region,1999,25–29,Male,3
99,Area Outside Region,1999,30–34,Female,0
99,Area Outside Region,1999,30–34,Male,0
99,Area Outside Region,1999,35–39,Female,0
99,Area Outside Region,1999,35–39,Male,3
99,Area Outside Region,2000,15–19,Female,0
99,Area Outside Region,2000,15–19,Male,0
99,Area Outside Region,2000,20–24,Female,0
99,Area Outside Region,2000,25–29,Female,0
99,Area Outside Region,2000,25–29,Male,3
99,Area Outside Region,2000,30–34,Female,0
99,Area Outside Region,2000,30–34,Male,0
99,Area Outside Region,2000,40–44,Female,0
99,Area Outside Region,2000,40–44,Male,0
99,Area Outside Region,2001,15–19,Male,0
99,Area Outside Region,2001,20–24,Female,3
99,Area Outside Region,2001,20–24,Male,3
99,Area Outside Region,2001,25–29,Female,3
99,Area Outside Region,2001,30–34,Male,3
99,Area Outside Region,2001,35–39,Female,0
99,Area Outside Region,2001,35–39,Male,0
99,Area Outside Region,2002,15–19,Female,0
99,Area Outside Region,2002,25–29,Female,3
99,Area Outside Region,2002,30–34,Female,3
99,Area Outside Region,2002,30–34,Male,3
99,Area Outside Region,2002,35–39,Female,0
99,Area Outside Region,2003,15–19,Female,0
99,Area Outside Region,2003,15–19,Male,0
